Sale_Price,Make,model,year,title_status,mileage,color,lot,state,country,condition,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,Series,Series2,Trim,Trim2,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,SteeringLocation,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Turbo,VIN,ValveTrainDesign,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
29000,ford,explorer,2019,clean vehicle,28854,no_color,167750788,texas, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Explorer,1800,2019,,,Limited,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Passenger Seat Only,,1st and 2nd and 3rd Rows,Standard,,,2,42765,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,FWD/Front-Wheel Drive,,Standard,,Standard,,,V-Shaped,,6,290,,216.253,Ford,3.5L Ti-VCT,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,Optional,,CHICAGO,Chicago Assembly ,UNITED STATES (USA),ILLINOIS,,,,,Standard,,,Manual,3,7,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fm5k7f88kgb11648,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,112.8,,20,20,4,
15300,ford,escape,2019,clean vehicle,17392,black,167796668,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,SE,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,26500,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1500,91.53561614,1.5,4,4x2,,Standard,,Standard,,,In-Line,,4,170,,126.769,Ford,1.5L GTDI Sigma w/Premium Fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu0gdxkub80752,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
27900,ford,mustang,2019,clean vehicle,13558,white,167750818,new mexico, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Mustang,1781,2019,GT Coupe,,,,Standard,Blind Spot Mirrors: Standard,Optional,Optional,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,35355,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Coupe,,,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,5000,305.1187205,5,2,,,Standard,Standard,Standard,,,V-Shaped,,8,460,,343.022,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Gasoline,,,,,,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,4V,,,,,Optional,FLATROCK,FRAP,UNITED STATES (USA),MICHIGAN,,,,,Standard,,,Manual,2,4,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fa6p8cf9k5108973,,PASSENGER CAR,,107.1,,18,18,4,
24700,ford,edge,2019,clean vehicle,27082,black,167796672,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY OF CANADA, LTD.",977,Edge,1797,2019,,,Titanium,,Standard,,Optional,Standard,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,2,40755,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Standard,,,,,,Not Applicable,Standard,,2000,122.0474882,2,4,AWD/All-Wheel Drive,,Standard,,Standard,,,In-Line,,4,245,,182.6965,Ford,2.0L GTDI w/premium fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,Standard,,Standard,Standard,,Not Applicable,Not Applicable,,,,,,,,,,,,,,Optional,Standard,OAKVILLE,Oakville,CANADA,ONTARIO,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,2fmpk4k90kbb55589,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,112.2,,19,19,4,
14400,ford,escape,2019,clean vehicle,17510,black,167750837,texas, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,S,,,,Standard,,,,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,24105,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,2500,152.5593602,2.5,4,4x2,,Standard,,Standard,,,In-Line,,4,171,,127.5147,Ford,2.5L I-VCT,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,Flexible Fuel Vehicle (FFV),,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu0f72kub34778,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
15000,ford,ecosport,2019,clean vehicle,24662,white,167796685,nevada, usa,2 days left,FORD,460,FORD INDIA LTD,16564,Ecosport,17774,2019,Titanium,Hatchback Body Style,,,Standard,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,27610,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,2000,122.0474882,2,5,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,In-Line,,4,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,CHENNAI,,INDIA,,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,maj6s3kl3kc251132,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,99.2,,17,17,4,
12800,ford,ecosport,2019,clean vehicle,22858,white,167796687,nevada, usa,2 days left,FORD,460,FORD INDIA LTD,16564,Ecosport,17774,2019,Titanium,Hatchback Body Style,,,Standard,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,,,2,26160,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1000,61.02374409,1,5,FWD/Front-Wheel Drive,,Standard,,Standard,,,In-Line,,3,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,Standard,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,CHENNAI,,INDIA,,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,maj3s2ke1kc286878,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,99.2,,17,17,4,
16200,ford,escape,2019,clean vehicle,25090,black,167796688,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,SE,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,28000,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1500,91.53561614,1.5,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,In-Line,,4,170,,126.769,Ford,1.5L GTDI Sigma w/Premium Fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu9gdxkub80402,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
34800,ford,max,2019,clean vehicle,34277,silver,167796741,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition MAX,1820,2019,XLT,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,55140,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4x2,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmjk1ht9kea27962,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,131.6,,18,18,4,
52000,ford,srw,2019,clean vehicle,34527,white,167751324,texas, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-250,1805,2019,Super Duty - Single Rear Wheel ,,,,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,Optional,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,6700,408.8590854,6.7,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,8,440,,328.108,Ford,,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Diesel,,,,"Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,6,Standard,Left-Hand Drive (LHD),Indirect,,,Standard,Not Applicable,,Not Applicable,6,Automatic,,1ft7w2bt5kee35425,,TRUCK ,176,159.8,,,,4,
40600,ford,expedition,2019,clean vehicle,39170,white,167796743,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition,1799,2019,Limited,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,63015,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4x2,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,Optional,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmju1kt0kea17775,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,122.5,,20,20,4,
55000,ford,srw,2019,clean vehicle,16569,no_color,167751330,texas, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-350,1806,2019,Super Duty - Single Rear Wheel ,,,,Standard,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,Standard,,,,,,,,,,,,,,,,,,,Optional,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,6700,408.8590854,6.7,,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,8,440,,328.108,Ford,,CD + Stereo,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Diesel,,,,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,6,Standard,Left-Hand Drive (LHD),Indirect,,,Standard,Not Applicable,,Not Applicable,6,Automatic,,1ft8w3bt8kec78838,,TRUCK ,176,159.8,,,,4,
36400,ford,max,2019,clean vehicle,36616,black,167796748,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition MAX,1820,2019,XLT,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,57825,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmjk1jt7kea20244,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,131.6,,18,18,4,
14700,ford,escape,2019,clean vehicle,44778,silver,167796751,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,SE,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,26500,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1500,91.53561614,1.5,4,4x2,,Standard,,Standard,,,In-Line,,4,170,,126.769,Ford,1.5L GTDI Sigma w/Premium Fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu0gd3kub29710,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
41100,ford,expedition,2019,clean vehicle,35801,silver,167796754,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition,1799,2019,Limited,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,63015,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4x2,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,Optional,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmju1kt4kea43604,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,122.5,,20,20,4,
13900,ford,escape,2019,clean vehicle,36978,blue,167796755,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,SE,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,26500,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1500,91.53561614,1.5,4,4x2,,Standard,,Standard,,,In-Line,,4,170,,126.769,Ford,1.5L GTDI Sigma w/Premium Fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu0gd2kub10601,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
34800,ford,max,2019,clean vehicle,35233,white,167796756,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition MAX,1820,2019,XLT,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,55140,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4x2,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmjk1ht3kea17945,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,131.6,,18,18,4,
16300,ford,escape,2019,clean vehicle,37044,white,167796758,nevada, usa,1 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,SEL,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,29945,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1500,91.53561614,1.5,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,In-Line,,4,170,,126.769,Ford,1.5L GTDI Sigma w/Premium Fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu9hdxkub65946,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
18800,ford,escape,2019,clean vehicle,15835,green,167751575,virginia, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Escape,1798,2019,SE,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,Standard,,,2,28000,,,,,,,,,,,,,,,Optional,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,,,,,,,Not Applicable,Standard,,1500,91.53561614,1.5,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,In-Line,,4,170,,126.769,Ford,1.5L GTDI Sigma w/Premium Fuel,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,Optional,LOUISVILLE,Louisville Assembly ,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,2,5,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmcu9gd1kub80952,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,105.9,,17,17,4,
40900,ford,max,2019,clean vehicle,41928,black,167796763,nevada, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition MAX,1820,2019,Limited,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,66140,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4x2,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,Optional,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmjk1kt6kea28110,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,131.6,,20,20,4,
47000,ford,expedition,2019,clean vehicle,37059,gray,167751578,virginia, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,Expedition,1799,2019,Limited,,,,Standard,,Optional,Optional,,,,1st Row (Driver and Passenger),,,1st and 2nd and 3rd Rows,Standard,,,2,65705,,,,,,,,,,,,,,,Standard,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,Standard,Optional,,,,,,Not Applicable,Standard,,3500,213.5831043,3.5,4,4WD/4-Wheel Drive/4x4,,Standard,,Standard,,,V-Shaped,,6,310,320,231.167,Ford,3.5L GTDI,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Optional,,Flexible Fuel Vehicle (FFV),Gasoline,,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,Standard,,Optional,Optional,,Not Applicable,Not Applicable,,,,,,,,,,,,,,Optional,Optional,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,Standard,,,Manual,3,8,Standard,Left-Hand Drive (LHD),Direct,,,Standard,Not Applicable,,Not Applicable,,,,1fmju2at1kea28890,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,122.5,,20,20,4,
